Sentence,Token,Tag
1292,آخور,O
1292,جا,O
1292,للڤار,O
1292,من,O
1292,لجمهور,O
1292,وحتى,O
1292,لفراقي,O
1292,بسباب,O
1292,ليستيعمال,O
1292,وليدارة,O
1292,لخايبة,O
1292,دلميطشان,O
1292,.,O
1293,فبوطولا,O
1293,1,O
1293,د,O
1293,2019,O
1293,-,O
1293,20,O
1293,،,O
1293,شي,O
1293,حكام,O
1293,خدّمو,O
1293,لڤار,O
1293,كتر,O
1293,من,O
1293,لقياس,O
1293,،,O
1293,وفراقي,O
1293,ݣالو,O
1293,باللي,O
1293,ضلمهوم,O
1293,فحقهوم,O
1293,،,O
1293,وفراقي,O
1293,بحال,O
1293,مولودية,B-ORG
1293,وجدة,I-ORG
1293,و,O
1293,الرجاء,B-ORG
1293,البيضاوي,I-ORG
1293,مشاو,O
1293,تشكاو,O
1293,للجامعة,O
1293,على,O
1293,هادشي,O
1293,.,O
1294,حوكومة,O
1294,أخنوش,B-PER
1294,هي,O
1294,لحوكومة,O
1294,د,O
1294,لمملكة,O
1294,د,O
1294,لمغريب,B-LOC
1294,من,O
1294,7,B-MISC
1294,أكتوبر,I-MISC
1294,2021,I-MISC
1294,،,O
1294,ف,O
1294,لولاية,O
1294,تشريعية,O
1294,حضاش,O
1294,د,O
1294,مجليس,B-ORG
1294,نواب,I-ORG
1294,.,O
1295,سيمانة,O
1295,مورما,O
1295,تشكلات,O
1295,لحوكومة,O
1295,،,O
1295,طلبات,O
1295,وزيرة,O
1295,صحة,O
1295,ؤ,O
1295,لحيماية,O
1295,جتيماعية,O
1295,نبيلة,B-PER
1295,رميل,I-PER
1295,ي,O
1295,لإعفاء,O
1295,من,O
1295,لپوصط,O
1295,ديالها,O
1295,باش,O
1295,تفرغ,O
1295,لخدمتها,O
1295,د,O
1295,عمدة,O
1295,د,O
1295,دارلبيضا,B-LOC
1295,ؤ,O
1295,عين,O
1295,لماليك,O
1295,محمد,B-PER
1295,ساديس,I-PER
1295,ف,O
1295,بلاصتها,O
1295,لوزير,O
1295,لقديم,O
1295,لي,O
1295,كان,O
1295,خالد,B-PER
1295,أيت,I-PER
1295,طالب,I-PER
1295,.,O
1296,لحمار,O
1296,(,O
1296,سمية,O
1296,لعلمية,O
1296,:,O
1296,Equss,O
1296,asinus,O
1296,),O
1296,هو,O
1296,حيوان,O
1296,من,O
1296,ݣنس,O
1296,لعاود,O
1296,،,O
1296,لحمار,O
1296,حيوان,O
1296,أليف,O
1296,،,O
1296,كاين,O
1296,منو,O
1296,نوع,O
1296,كيعيش,O
1296,ف,O
1296,لخلا,O
1296,ف,O
1296,شعابي,O
1296,ؤ,O
1296,صحاري,O
1296,د,O
1296,أفريقيا,B-LOC
1296,و,O
1296,آسيا,B-LOC
1296,ؤ,O
1296,كيتسمى,O
1296,ب,O
1296,حمار,O
1296,لوحش,O
1296,.,O
1297,لحمار,O
1297,من,O
1297,لفصيلة,O
1297,د,O
1297,لخيل,O
1297,،,O
1297,رتبة,O
1297,لحافر,O
1297,لواحد,O
1297,،,O
1297,من,O
1297,فيليير,O
1297,د,O
1297,بزولييات,O
1297,،,O
1297,من,O
1297,شعبة,O
1297,د,O
1297,سنسوليات,O
1297,لي,O
1297,تابعة,O
1297,للمملكة,O
1297,د,O
1297,لحيوان,O
1297,من,O
1297,لكاينات,O
1297,لحية,O
1297,.,O
1298,هو,O
1298,رفيق,O
1298,دايم,O
1298,د,O
1298,بنادم,O
1298,،,O
1298,لي,O
1298,كايعاونو,O
1298,ف,O
1298,شقة,O
1298,ديالو,O
1298,،,O
1298,باقي,O
1298,كيلعب,O
1298,ف,O
1298,دور,O
1298,ديالو,O
1298,لقديم,O
1298,،,O
1298,وخا,O
1298,الأوناݣر,O
1298,لبريّ,O
1298,لي,O
1298,من,O
1298,لعايلة,O
1298,ديالو,O
1298,مهدد,O
1298,بالانقراض,O
1298,.,O
1299,كيتسمى,O
1299,لولد,O
1299,د,O
1299,لحمار,O
1299,ب,O
1299,دحش,O
1299,.,O
1300,السمارة,B-LOC
1300,،,O
1300,جهة,O
1300,لعيون,B-LOC
1300,سأقية,B-LOC
1300,لحمرا,I-LOC
1300,،,O
1300,ساكنين,O
1300,فيها,O
1300,169,O
1300,واحد,O
1300,،,O
1300,على,O
1300,حسب,O
1300,لإحصاء,O
1300,لعام,O
1300,2014,O
1300,.,O
1301,نسبة,O
1301,لأمية,O
1301,(,O
1301,نّاس,O
1301,لّي,O
1301,ما,O
1301,كايعرفوش,O
1301,يقراو,O
1301,ولا,O
1301,يكتبو,O
1301,),O
1301,:,O
1301,44,O
1301,",",O
1301,8,O
1301,%,O
1301,نسبة,O
1301,سّكان,O
1301,لّي,O
1301,قاريين,O
1301,فوق,O
1301,تّانوي,O
1301,(,O
1301,تانوي,O
1301,و,O
1301,جامعة,O
1301,),O
1301,:,O
1301,8,O
1301,",",O
1301,3,O
1301,%,O
1301,نسبة,O
1301,نّاس,O
1301,نّشيطين,O
1301,(,O
1301,لّي,O
1301,يقدرو,O
1301,يخدمو,O
1301,),O
1301,:,O
1301,67,O
1301,",",O
1301,6,O
1301,%,O
1301,نسبة,O
1301,لبطالة,O
1301,(,O
1301,نّاس,O
1301,لّي,O
1301,ما,O
1301,خدامينش,O
1301,و,O
1301,تايقلبو,O
1301,على,O
1301,خدمة,O
1301,),O
1301,:,O
1301,20,O
1301,",",O
1301,7,O
1301,%,O
1301,نسبة,O
1301,نّاس,O
1301,اللي,O
1301,خدامين,O
1301,ف,O
1301,دّولة,O
1301,(,O
1301,ولا,O
1301,لعاطلين,O
1301,اللي,O
1301,سبق,O
1301,ليهوم,O
1301,خدمو,O
1301,),O
1301,:,O
1301,5,O
1301,",",O
1301,4,O
1301,%,O
1301,نسبة,O
1301,نّاس,O
1301,اللي,O
1301,خدامين,O
1301,في,O
1301,لقطاع,O
1301,لخاص,O
1301,(,O
1301,ولا,O
1301,لعاطلين,O
1301,اللي,O
1301,سبق,O
1301,ليهوم,O
1301,خدمو,O
1301,),O
1301,:,O
1301,35,O
1301,",",O
1301,1,O
1301,%,O
1301,لحوزية,B-LOC
1301,جماعة,O
1301,ترابية,O
1301,قروية,O
1301,كاينة,O
1301,ف,O
1301,إقليم,O
1301,/,O
1301,عمالة,O
1301,جّديدة,B-LOC
1301,،,O
1301,جهة,O
1301,دّار,B-LOC
1301,لبيضا,I-LOC
1301,سطات,B-LOC
1301,،,O
1301,ساكنين,O
1301,فيها,O
1301,28821,O
1301,واحد,O
1301,،,O
1301,على,O
1301,حسب,O
1301,لإحصاء,O
1301,لعام,O
1301,2014,O
1301,.,O
1302,نسبة,O
1302,لأمية,O
1302,(,O
1302,نّاس,O
1302,لّي,O
1302,ما,O
1302,كايعرفوش,O
1302,يقراو,O
1302,ولا,O
1302,يكتبو,O
1302,),O
1302,:,O
1302,51,O
1302,",",O
1302,7,O
1302,%,O
1302,نسبة,O
1302,سّكان,O
1302,لّي,O
1302,قاريين,O
1302,فوق,O
1302,تّانوي,O
1302,(,O
1302,تانوي,O
1302,و,O
1302,جامعة,O
1302,),O
1302,:,O
1302,4,O
1302,",",O
1302,5,O
1302,%,O
1302,نسبة,O
1302,نّاس,O
1302,نّشيطين,O
1302,(,O
1302,لّي,O
1302,يقدرو,O
1302,يخدمو,O
1302,),O
1302,:,O
1302,50,O
1302,",",O
1302,6,O
1302,%,O
1302,نسبة,O
1302,لبطالة,O
1302,(,O
1302,نّاس,O
1302,لّي,O
1302,ما,O
1302,خدامينش,O
1302,و,O
1302,تايقلبو,O
1302,على,O
1302,خدمة,O
1302,),O
1302,:,O
1302,8,O
1302,",",O
1302,2,O
1302,%,O
1302,نسبة,O
1302,نّاس,O
1302,اللي,O
1302,خدامين,O
1302,ف,O
1302,دّولة,O
1302,(,O
1302,ولا,O
1302,لعاطلين,O
1302,اللي,O
1302,سبق,O
1302,ليهوم,O
1302,خدمو,O
1302,),O
1302,:,O
1302,2,O
1302,",",O
1302,5,O
1302,%,O
1302,نسبة,O
1302,نّاس,O
1302,اللي,O
1302,خدامين,O
1302,في,O
1302,لقطاع,O
1302,لخاص,O
1302,(,O
1302,ولا,O
1302,لعاطلين,O
1302,اللي,O
1302,سبق,O
1302,ليهوم,O
1302,خدمو,O
1302,),O
1302,:,O
1302,41,O
1302,%,O
1302,حوكومة,O
1302,أخنوش,B-PER
1302,هي,O
1302,لحوكومة,O
1302,د,O
1302,لمملكة,O
1302,د,O
1302,لمغريب,B-LOC
1302,من,O
1302,7,B-MISC
1302,أكتوبر,I-MISC
1302,2021,I-MISC
1302,،,O
1302,ف,O
1302,لولاية,O
1302,تشريعية,O
1302,حضاش,O
1302,د,O
1302,مجليس,O
1302,نواب,O
1302,.,O
1303,سيمانة,O
1303,مورما,O
1303,تشكلات,O
1303,لحوكومة,O
1303,،,O
1303,طلبات,O
1303,وزيرة,O
1303,صحة,O
1303,ؤ,O
1303,لحيماية,O
1303,جتيماعية,O
1303,نبيلة,B-PER
1303,رميلي,I-PER
1303,لإعفاء,O
1303,من,O
1303,لپوصط,O
1303,ديالها,O
1303,باش,O
1303,تفرغ,O
1303,لخدمتها,O
1303,د,O
1303,عمدة,O
1303,د,O
1303,دارلبيضا,O
1303,ؤ,O
1303,عين,O
1303,لماليك,O
1303,محمد,O
1303,ساديس,O
1303,ف,O
1303,بلاصتها,O
1303,لوزير,O
1303,لقديم,O
1303,لي,O
1303,كان,O
1303,خالد,B-PER
1303,أيت,I-PER
1303,طالب,I-PER
1303,.,O
1304,حوكومة,O
1304,لعتماني,O
1304,تانية,O
1304,هي,O
1304,لحوكومة,O
1304,د,O
1304,لمملكة,O
1304,د,O
1304,لمغريب,B-LOC
1304,من,O
1304,9,B-MISC
1304,أكتوبر,I-MISC
1304,2019,I-MISC
1304,حتال,O
1304,7,B-MISC
1304,أكتوبر,I-MISC
1304,2021,I-MISC
1304,،,O
1304,ف,O
1304,لولاية,O
1304,تشريعية,O
1304,لعاشرة,O
1304,د,O
1304,مجليس,O
1304,نواب,O
1304,.,O
1305,ف,O
1305,1,B-MISC
1305,أكتوبر,I-MISC
1305,2019,I-MISC
1305,،,O
1305,قرر,O
1305,حيزب,B-ORG
1305,تقدم,I-ORG
1305,ؤ,I-ORG
1305,شتيراكية,I-ORG
1305,يخرج,O
1305,ل,O
1305,لمعارضة,O
1305,مورما,O
1305,دوز,O
1305,21,O
1305,عام,O
1305,ؤ,O
1305,هو,O
1305,ف,O
1305,لحوكومات,O
1305,.,O
1306,ب,O
1306,قتيراح,O
1306,من,O
1306,رائيس,O
1306,لحوكومة,O
1306,،,O
1306,لماليك,O
1306,محمد,B-PER
1306,ساديس,I-PER
1306,حيد,O
1306,وزير,O
1306,تقافة,O
1306,ؤشباب,O
1306,ؤرياضة,O
1306,ؤناطق,O
1306,رسمي,O
1306,د,O
1306,لحوكومة,O
1306,حسن,B-PER
1306,عبيابة,I-PER
1306,،,O
1306,ؤ,O
1306,بدلو,O
1306,ب,O
1306,عتمان,B-PER
1306,لفردوس,I-PER
1306,لي,O
1306,خدا,O
1306,بلاصتو,O
1306,د,O
1306,وزير,O
1306,،,O
1306,ؤ,O
1306,عطا,O
1306,لوزير,O
1306,تعليم,O
1306,سعيد,B-PER
1306,أمزازي,I-PER
1306,يتكلف,O
1306,ب,O
1306,لمنصب,O
1306,د,O
1306,ناطق,O
1306,رسمي,O
1306,د,O
1306,لحوكومة,O
1306,.,O
1307,لحي,B-LOC
1307,لحسني,I-LOC
1307,جماعة,O
1307,ترابية,O
1307,مقاطعة,O
1307,كاينة,O
1307,ف,O
1307,إقليم,O
1307,/,O
1307,عمالة,O
1307,دّار,B-LOC
1307,لبيضا,I-LOC
1307,،,O
1307,جهة,O
1307,دّار,B-LOC
1307,لبيضا,I-LOC
1307,سطات,B-LOC
1307,،,O
1307,ساكنين,O
1307,فيها,O
1307,467880,O
1307,واحد,O
1307,،,O
1307,على,O
1307,حسب,O
1307,لإحصاء,O
1307,لعام,O
1307,2014,O
1307,.,O
1308,نسبة,O
1308,لأمية,O
1308,(,O
1308,نّاس,O
1308,لّي,O
1308,ما,O
1308,كايعرفوش,O
1308,يقراو,O
1308,ولا,O
1308,يكتبو,O
1308,),O
1308,:,O
1308,16,O
1308,",",O
1308,5,O
1308,%,O
1308,نسبة,O
1308,سّكان,O
1308,لّي,O
1308,قاريين,O
1308,فوق,O
1308,تّانوي,O
1308,(,O
1308,تانوي,O
1308,و,O
1308,جامعة,O
1308,),O
1308,:,O
1308,30,O
1308,",",O
1308,5,O
1308,%,O
1308,نسبة,O
1308,نّاس,O
1308,نّشيطين,O
1308,(,O
1308,لّي,O
1308,يقدرو,O
1308,يخدمو,O
1308,),O
1308,:,O
1308,54,O
1308,",",O
1308,4,O
1308,%,O
1308,نسبة,O
1308,لبطالة,O
1308,(,O
1308,نّاس,O
1308,لّي,O
1308,ما,O
1308,خدامينش,O
1308,و,O
1308,تايقلبو,O
1308,على,O
1308,خدمة,O
1308,),O
1308,:,O
1308,15,O
1308,",",O
1308,9,O
1308,%,O
1308,نسبة,O
1308,نّاس,O
1308,اللي,O
1308,خدامين,O
1308,ف,O
1308,دّولة,O
1308,(,O
1308,ولا,O
1308,لعاطلين,O
1308,اللي,O
1308,سبق,O
1308,ليهوم,O
1308,خدمو,O
1308,),O
1308,:,O
1308,9,O
1308,",",O
1308,2,O
1308,%,O
1308,نسبة,O
1308,نّاس,O
1308,اللي,O
1308,خدامين,O
1308,في,O
1308,لقطاع,O
1308,لخاص,O
1308,(,O
1308,ولا,O
1308,لعاطلين,O
1308,اللي,O
1308,سبق,O
1308,ليهوم,O
1308,خدمو,O
1308,),O
1308,:,O
1308,62,O
1308,",",O
1308,5,O
1308,%,O
1308,تاوريرت,B-LOC
1308,،,O
1308,جهة,O
1308,الشرق,O
1308,،,O
1308,ساكنين,O
1308,فيها,O
1308,3215,O
1308,واحد,O
1308,،,O
1308,على,O
1308,حسب,O
1308,لإحصاء,O
1308,لعام,O
1308,2014,O
1308,.,O
1309,نسبة,O
1309,لأمية,O
1309,(,O
1309,نّاس,O
1309,لّي,O
1309,ما,O
1309,كايعرفوش,O
1309,يقراو,O
1309,ولا,O
1309,يكتبو,O
1309,),O
1309,:,O
1309,63,O
1309,",",O
1309,5,O
1309,%,O
1309,نسبة,O
1309,سّكان,O
1309,لّي,O
1309,قاريين,O
1309,فوق,O
1309,تّانوي,O
1309,(,O
1309,تانوي,O
1309,و,O
1309,جامعة,O
1309,),O
1309,:,O
1309,0,O
1309,",",O
1309,9,O
1309,%,O
1309,نسبة,O
1309,نّاس,O
1309,نّشيطين,O
1309,(,O
1309,لّي,O
1309,يقدرو,O
1309,يخدمو,O
1309,),O
1309,:,O
1309,44,O
1309,",",O
1309,5,O
1309,%,O
1309,نسبة,O
1309,لبطالة,O
1309,(,O
1309,نّاس,O
1309,لّي,O
1309,ما,O
1309,خدامينش,O
1309,و,O
1309,تايقلبو,O
1309,على,O
1309,خدمة,O
1309,),O
1309,:,O
1309,42,O
1309,",",O
1309,1,O
1309,%,O
1309,نسبة,O
1309,نّاس,O
1309,اللي,O
1309,خدامين,O
1309,ف,O
1309,دّولة,O
1309,(,O
1309,ولا,O
1309,لعاطلين,O
1309,اللي,O
1309,سبق,O
1309,ليهوم,O
1309,خدمو,O
1309,),O
1309,:,O
1309,3,O
1309,",",O
1309,9,O
1309,%,O
1309,نسبة,O
1309,نّاس,O
1309,اللي,O
1309,خدامين,O
1309,في,O
1309,لقطاع,O
1309,لخاص,O
1309,(,O
1309,ولا,O
1309,لعاطلين,O
1309,اللي,O
1309,سبق,O
1309,ليهوم,O
1309,خدمو,O
1309,),O
1309,:,O
1309,29,O
1309,%,O
1309,لعالم,B-LOC
1309,لعربي,I-LOC
1309,هو,O
1309,مجموعة,O
1309,من,O
1309,22,O
1309,دولة,O
1309,لي,O
1309,لوغة,O
1309,رسمية,O
1309,ديالها,O
1309,ؤلا,O
1309,وحدة,O
1309,من,O
1309,لّوغات,O
1309,رّسمية,O
1309,ديالها,O
1309,هيّا,O
1309,لعربية,B-MISC
1309,،,O
1309,ؤ,O
1309,لّي,O
1309,هوما,O
1309,أعضاء,O
1309,ف,O
1309,جامعة,B-ORG
1309,دول,I-ORG
1309,لعربية,I-ORG
1309,.,O
1310,لأغلبية,O
1310,د,O
1310,هاد,O
1310,دول,O
1310,كاينين,O
1310,ف,O
1310,غرب,B-LOC
1310,اسيا,I-LOC
1310,،,O
1310,شمال,B-LOC
1310,افريقيا,I-LOC
1310,،,O
1310,و,O
1310,لقرن,B-LOC
1310,لإفريقي,I-LOC
1310,.,O
1311,لعالم,O
1311,ناطق,O
1311,ب,O
1311,لعربية,B-MISC
1311,كايمتد,O
1311,من,O
1311,لمحيط,B-LOC
1311,لأطلسي,I-LOC
1311,ف,O
1311,لغرب,O
1311,،,O
1311,تال,O
1311,لخليج,B-LOC
1311,لعربي,I-LOC
1311,ف,O
1311,شرق,O
1311,،,O
1311,و,O
1311,من,O
1311,لبحر,B-LOC
1311,لبيض,I-LOC
1311,لمتوسط,I-LOC
1311,ف,O
1311,شمال,O
1311,،,O
1311,تال,O
1311,لمحيط,B-LOC
1311,لهندي,I-LOC
1311,ف,O
1311,لجنوب,O
1311,شرقي,O
1311,.,O
1312,واخا,O
1312,مالطا,B-LOC
1312,،,O
1312,لي,O
1312,هي,O
1312,جزيرة,O
1312,ف,O
1312,لبحر,B-LOC
1312,لبيض,I-LOC
1312,لمتوسط,I-LOC
1312,،,O
1312,عندها,O
1312,لوغة,O
1312,مشتقة,O
1312,من,O
1312,لعربية,B-MISC
1312,،,O
1312,ما,O
1312,كاتعتابرش,O
1312,من,O
1312,دول,O
1312,ناطقة,O
1312,ب,O
1312,لعربية,B-MISC
1312,،,O
1312,ونفس,O
1312,شي,O
1312,ب,O
1312,نسبة,O
1312,ل,O
1312,تشاد,B-LOC
1312,،,O
1312,إيريتريا,B-LOC
1312,،,O
1312,و,O
1312,إسرائيل,B-LOC
1312,،,O
1312,لي,O
1312,كايعتارفو,O
1312,ب,O
1312,لعربية,B-MISC
1312,كا,O
1312,وحدة,O
1312,من,O
1312,لوغات,O
1312,رسمية,O
1312,ديالهم,O
1312,،,O
1312,ولاكين,O
1312,ما,O
1312,كايتعتابروش,O
1312,دول,O
1312,ناطقة,O
1312,ب,O
1312,لعربية,B-MISC
1312,،,O
1312,حيتاش,O
1312,هوما,O
1312,ماشي,O
1312,دول,O
1312,أعضاء,O
1312,ف,O
1312,لجامعة,B-ORG
1312,لعربية,I-ORG
1312,،,O
1312,(,O
1312,واخا,O
1312,تشاد,B-LOC
1312,و,O
1312,إيريتريا,B-LOC
1312,طلبو,O
1312,عضوية,O
1312,كاملة,O
1312,ف,O
1312,لجامعة,B-ORG
1312,ف,O
1312,2014,O
1312,),O
1312,.,O
1313,لعالم,O
1313,نّاطق,O
1313,ب,O
1313,لعربية,B-MISC
1313,فيه,O
1313,422,O
1313,مليون,O
1313,د,O
1313,ناس,O
1313,(,O
1313,حتال,O
1313,2012,O
1313,),O
1313,،,O
1313,ؤ,O
1313,نّاتج,O
1313,دّاخلي,O
1313,ليجمالي,O
1313,ديال,O
1313,2,O
1313,.,O
1314,782,O
1314,تريليون,O
1314,دولار,B-MISC
1314,(,O
1314,2018,O
1314,),O
1314,.,O
1315,لمنطقة,O
1315,شّرقية,O
1315,كاتسما,O
1315,لمشرق,B-LOC
1315,العربي,I-LOC
1315,،,O
1315,و,O
1315,لمنطقة,O
1315,لغربية,O
1315,كاتسما,O
1315,لمغرب,B-LOC
1315,العربي,I-LOC
1315,ؤلا,O
1315,لمغرب,B-LOC
1315,لكبير,I-LOC
1315,.,O
1316,لعالم,B-LOC
1316,لعربي,I-LOC
1316,هو,O
1316,مجموعة,O
1316,من,O
1316,22,O
1316,دولة,O
1316,لي,O
1316,لوغة,O
1316,رسمية,O
1316,ديالها,O
1316,ؤلا,O
1316,وحدة,O
1316,من,O
1316,لّوغات,O
1316,رّسمية,O
1316,ديالها,O
1316,هيّا,O
1316,لعربية,B-MISC
1316,،,O
1316,ؤ,O
1316,لّي,O
1316,هوما,O
1316,أعضاء,O
1316,ف,O
1316,جامعة,B-ORG
1316,دول,I-ORG
1316,لعربية,I-ORG
1316,.,O
1317,لأغلبية,O
1317,د,O
1317,هاد,O
1317,دول,O
1317,كاينين,O
1317,ف,O
1317,غرب,B-LOC
1317,اسيا,I-LOC
1317,،,O
1317,شمال,B-LOC
1317,افريقيا,I-LOC
1317,،,O
1317,و,O
1317,لقرن,B-LOC
1317,لإفريقي,I-LOC
1317,.,O
1318,لعالم,O
1318,ناطق,O
1318,ب,O
1318,لعربية,O
1318,كايمتد,O
1318,من,O
1318,لمحيط,B-LOC
1318,لأطلسي,I-LOC
1318,ف,O
1318,لغرب,O
1318,،,O
1318,تال,O
1318,لخليج,B-LOC
1318,لعربي,I-LOC
1318,ف,O
1318,شرق,O
1318,،,O
1318,و,O
1318,من,O
1318,لبحر,B-LOC
1318,لبيض,I-LOC
1318,لمتوسط,I-LOC
1318,ف,O
1318,شمال,O
1318,،,O
1318,تال,O
1318,لمحيط,B-LOC
1318,لهندي,I-LOC
1318,ف,O
1318,لجنوب,O
1318,شرقي,O
1318,.,O
1319,واخا,O
1319,مالطا,B-LOC
1319,،,O
1319,لي,O
1319,هي,O
1319,جزيرة,O
1319,ف,O
1319,لبحر,B-LOC
1319,لبيض,I-LOC
1319,لمتوسط,I-LOC
1319,،,O
1319,عندها,O
1319,لوغة,O
1319,مشتقة,O
1319,من,O
1319,لعربية,B-MISC
1319,،,O
1319,ما,O
1319,كاتعتابرش,O
1319,من,O
1319,دول,O
1319,ناطقة,O
1319,ب,O
1319,لعربية,B-MISC
1319,،,O
1319,ونفس,O
1319,شي,O
1319,ب,O
1319,نسبة,O
1319,ل,O
1319,تشاد,B-LOC
1319,،,O
1319,إيريتريا,B-LOC
1319,،,O
1319,و,O
1319,إسرائيل,B-LOC
1319,،,O
1319,لي,O
1319,كايعتارفو,O
1319,ب,O
1319,لعربية,B-MISC
1319,كا,O
1319,وحدة,O
1319,من,O
1319,لوغات,O
1319,رسمية,O
1319,ديالهم,O
1319,،,O
1319,ولاكين,O
1319,ما,O
1319,كايتعتابروش,O
1319,دول,O
1319,ناطقة,O
1319,ب,O
1319,لعربية,B-MISC
1319,،,O
1319,حيتاش,O
1319,هوما,O
1319,ماشي,O
1319,دول,O
1319,أعضاء,O
1319,ف,O
1319,لجامعة,B-ORG
1319,لعربية,I-ORG
1319,،,O
1319,(,O
1319,واخا,O
1319,تشاد,B-LOC
1319,و,O
1319,إ,O
1319,يريتريا,B-LOC
1319,طلبو,O
1319,عضوية,O
1319,كاملة,O
1319,ف,O
1319,لجامعة,B-ORG
1319,ف,O
1319,2014,O
1319,),O
1319,.,O
1320,لعالم,O
1320,نّاطق,O
1320,ب,O
1320,لعربية,B-MISC
1320,فيه,O
1320,422,O
1320,مليون,O
1320,د,O
1320,ناس,O
1320,(,O
1320,حتال,O
1320,2012,O
1320,),O
1320,،,O
1320,ؤ,O
1320,نّاتج,O
1320,دّاخلي,O
1320,ليجمالي,O
1320,ديال,O
1320,2,O
1320,.,O
1321,782,O
1321,تريليون,O
1321,دولار,B-MISC
1321,(,O
1321,2018,O
1321,),O
1321,.,O
1322,لمنطقة,O
1322,شّرقية,O
1322,كاتسما,O
1322,لمشرق,B-LOC
1322,العربي,I-LOC
1322,،,O
1322,و,O
1322,لمنطقة,O
1322,لغربية,O
1322,كاتسما,O
1322,لمغرب,B-LOC
1322,العربي,I-LOC
1322,ؤلا,O
1322,لمغرب,B-LOC
1322,لكبير,I-LOC
1322,.,O
1323,لعامرية,B-LOC
1323,جماعة,O
1323,ترابية,O
1323,قروية,O
1323,كاينة,O
1323,ف,O
1323,إقليم,O
1323,/,O
1323,عمالة,O
1323,سيدي,B-LOC
1323,بنور,I-LOC
1323,،,O
1323,جهة,O
1323,دّار,B-LOC
1323,لبيضا,I-LOC
1323,سطات,B-LOC
1323,،,O
1323,ساكنين,O
1323,فيها,O
1323,10520,O
1323,واحد,O
1323,،,O
1323,على,O
1323,حسب,O
1323,لإحصاء,O
1323,لعام,O
1323,2014,O
1323,.,O
1324,نسبة,O
1324,لأمية,O
1324,(,O
1324,نّاس,O
1324,لّي,O
1324,ما,O
1324,كايعرفوش,O
1324,يقراو,O
1324,ولا,O
1324,يكتبو,O
1324,),O
1324,:,O
1324,55,O
1324,%,O
1324,نسبة,O
1324,سّكان,O
1324,لّي,O
1324,قاريين,O
1324,فوق,O
1324,تّانوي,O
1324,(,O
1324,تانوي,O
1324,و,O
1324,جامعة,O
1324,),O
1324,:,O
1324,4,O
1324,",",O
1324,6,O
1324,%,O
1324,نسبة,O
1324,نّاس,O
1324,نّشيطين,O
1324,(,O
1324,لّي,O
1324,يقدرو,O
1324,يخدمو,O
1324,),O
1324,:,O
1324,42,O
1324,",",O
1324,7,O
1324,%,O
1324,نسبة,O
1324,لبطالة,O
1324,(,O
1324,نّاس,O
1324,لّي,O
1324,ما,O
1324,خدامينش,O
1324,و,O
1324,تايقلبو,O
1324,على,O
1324,خدمة,O
1324,),O
1324,:,O
1324,5,O
1324,",",O
1324,3,O
1324,%,O
1324,نسبة,O
1324,نّاس,O
1324,اللي,O
1324,خدامين,O
1324,ف,O
1324,دّولة,O
1324,(,O
1324,ولا,O
1324,لعاطلين,O
1324,اللي,O
1324,سبق,O
1324,ليهوم,O
1324,خدمو,O
1324,),O
1324,:,O
1324,1,O
1324,",",O
1324,8,O
1324,%,O
1324,نسبة,O
1324,نّاس,O
1324,اللي,O
1324,خدامين,O
1324,في,O
1324,لقطاع,O
1324,لخاص,O
1324,(,O
1324,ولا,O
1324,لعاطلين,O
1324,اللي,O
1324,سبق,O
1324,ليهوم,O
1324,خدمو,O
1324,),O
1324,:,O
1324,12,O
1324,",",O
1324,7,O
1324,%,O
1324,لعاود,O
1324,ؤلا,O
1324,لعودان,O
1324,ؤلا,O
1324,لخيل,O
1324,(,O
1324,سمية,O
1324,لعلمية,O
1324,:,O
1324,Equus,O
1324,ferus,O
1324,caballus,O
1324,),O
1324,هو,O
1324,حيوان,O
1324,كيولد,O
1324,(,O
1324,بزولي,O
1324,),O
1324,،,O
1324,كيتستعمل,O
1324,ف,O
1324,ركوب,O
1324,و,O
1324,لجر,O
1324,.,O
1325,من,O
1325,أشهر,O
1325,لحيوانات,O
1325,ف,O
1325,تاريخ,O
1325,ف,O
1325,لعلاقة,O
1325,ديالها,O
1325,معا,O
1325,بنادم,O
1325,،,O
1325,لخيل,O
1325,فيها,O
1325,بزاف,O
1325,د,O
1325,نواع,O
1325,،,O
1325,مختالفة,O
1325,بينتها,O
1325,ف,O
1325,شكل,O
1325,،,O
1325,لݣد,O
1325,،,O
1325,ؤ,O
1325,سرعة,O
1325,.,O
1326,لعاود,O
1326,عندو,O
1326,بزاف,O
1326,د,O
1326,نواع,O
1326,من,O
1326,بينها,O
1326,:,O
1326,لعاود,O
1326,لبربري,O
1326,ؤلا,O
1326,لأمازيغي,O
1326,(,O
1326,Barb,O
1326,horse,O
1326,),O
